ID,template
1480,sshd[20380]: <*> <*> <*> closed by remote <*>
1481,sshd[20426]: <*> <*> <*> closed by remote <*>
1482,sshd[20458]: <*> <*> <*> closed by remote <*>
1483,sshd[20509]: <*> <*> <*> closed by remote <*>
1484,sshd[20514]: <*> <*> <*> closed by remote <*>
1485,sshd[20521]: <*> <*> <*> closed by remote <*>
1486,sshd[20546]: <*> <*> <*> closed by remote <*>
1487,sshd[20558]: <*> <*> <*> closed by remote <*>
1488,sshd[20641]: <*> <*> <*> closed by remote <*>
1489,sshd[20690]: <*> <*> <*> closed by remote <*>
1490,sshd[26417]: <*> <*> <*> closed by remote <*>
1491,sshd[20717]: <*> <*> <*> closed by remote <*>
1492,sshd[20729]: <*> <*> <*> closed by remote <*>
1493,sshd[20751]: <*> <*> <*> closed by remote <*>
1494,sshd[20757]: <*> <*> <*> closed by remote <*>
1495,sshd[20762]: <*> <*> <*> closed by remote <*>
1496,sshd[20768]: <*> <*> <*> closed by remote <*>
1497,sshd[20774]: <*> <*> <*> closed by remote <*>
1498,sshd[20779]: <*> <*> <*> closed by remote <*>
1499,sshd[20785]: <*> <*> <*> closed by remote <*>
1500,sshd[20791]: <*> <*> <*> closed by remote <*>
1501,sshd[20796]: <*> <*> <*> closed by remote <*>
1502,sshd[20802]: <*> <*> <*> closed by remote <*>
1503,sshd[20936]: <*> <*> <*> closed by remote <*>
1504,sshd[20941]: <*> <*> <*> closed by remote <*>
1505,sshd[20946]: <*> <*> <*> closed by remote <*>
1506,sshd[20953]: <*> <*> <*> closed by remote <*>
1507,sshd[21088]: <*> <*> <*> closed by remote <*>
1508,sshd[21093]: <*> <*> <*> closed by remote <*>
1509,sshd[21098]: <*> <*> <*> closed by remote <*>
1510,sshd[21105]: <*> <*> <*> closed by remote <*>
1511,sshd[21161]: <*> <*> <*> closed by remote <*>
1512,sshd[21167]: <*> <*> <*> closed by remote <*>
1513,sshd[21172]: <*> <*> <*> closed by remote <*>
1514,sshd[21178]: <*> <*> <*> closed by remote <*>
1515,sshd[21184]: <*> <*> <*> closed by remote <*>
1516,sshd[21189]: <*> <*> <*> closed by remote <*>
1517,sshd[21195]: <*> <*> <*> closed by remote <*>
1518,sshd[21201]: <*> <*> <*> closed by remote <*>
1519,sshd[21206]: <*> <*> <*> closed by remote <*>
1520,sshd[21212]: <*> <*> <*> closed by remote <*>
1521,sshd[21378]: <*> <*> <*> closed by remote <*>
1522,sshd[21383]: <*> <*> <*> closed by remote <*>
1523,sshd[21388]: <*> <*> <*> closed by remote <*>
1524,sshd[21395]: <*> <*> <*> closed by remote <*>
1525,kernel: Bootdata ok (command line is ro root=LABEL=/ tsc )
1526,kernel: <*> HostTXDS[1] RXcsums[1] LinkChgREG[0] MIirq[0] <*> Split[0] WireSpeed[1] TSOcap[0]
1527,kernel: <*> Tigon3 [partno(349321-001) rev 2100 PHY(5704)] (PCIX:100MHz:64-bit) 10/100/1000BaseT Ethernet <*>
1528,"kernel: ip_conntrack version 2.1 (8192 buckets, 65536 max) - 448 bytes per conntrack"
1529,"kernel: tg3.c:v3.6RH (June 12, 2004)"
1530,kernel: tg3: <*> Flow control is off for TX and off for RX.
1531,"kernel: tg3: <*> Link is up at 1000 Mbps, full duplex."
1532,xinetd[2376]: removing <*>
1533,kernel: All bugs added by David S. Miller <#523#@#524#>
1534,sshd[29800]: <*> <*> <*> closed by remote <*>
1535,sshd[4006]: <*> <*> <*> closed by remote <*>
1536,sshd[4053]: <*> <*> <*> closed by remote <*>
1537,sshd[4098]: <*> <*> <*> closed by remote <*>
1538,"<*> <*> from=<#7#@#11#>, <*> nrcpt=1 (queue active)"
1539,sshd[31756]: <*> <*> <*> closed by remote <*>
1540,sshd[25744]: <*> <*> <*> closed by remote <*>
1541,sshd[26792]: <*> <*> <*> closed by remote <*>
1542,sshd[1675]: <*> <*> <*> closed by remote <*>
1543,xinetd[2333]: removing <*>
1544,hpasm: [ OK
1545,sshd[3522]: <*> <*> <*> closed by remote <*>
1546,sshd[3544]: <*> <*> <*> closed by remote <*>
1547,xinetd[2228]: Starting reconfiguration
1548,xinetd[2228]: readjusting service <*>
1549,xinetd[2228]: removing <*>
1550,xinetd[2228]: Reconfigured: new=0 old=4 dropped=0 (services)
1551,xinetd[7746]: removing <*>
1552,nfs: <*> <*> succeeded
1553,kernel: nfsd: last server has exited
1554,kernel: nfsd: unexporting all filesystems
1555,exportfs: Assuming default behaviour ('sync').
1556,exportfs: NOTE: this default has changed from previous versions
1557,exportfs: exportfs: /etc/exports <*> No 'sync' or 'async' option specified for export <*>
1558,<*> /etc/exports <*> No 'sync' or 'async' option specified for export <*> Assuming default behaviour ('sync'). NOTE: this default has changed from previous versions
1559,nfs: Shutting down NFS services: succeeded
1560,nfs: Starting NFS services: succeeded
1561,sshd[29471]: <*> <*> <*> closed by remote <*>
1562,xinetd[7746]: START: <*> <*> from=<*>
1563,postfix/pickup[2447]: 48DD0E5BCB: uid=16229 from=<#179#>
1564,dhcpd: DHCPREQUEST for <*> from <*> via <*> unknown lease <*>.
1565,kernel: Bootdata ok (command line is ro root=LABEL=/ tsc --append <*>
1566,kernel: Kernel command line: ro root=LABEL=/ tsc --append <*>
1567,xinetd[2344]: removing <*>
1568,xinetd[2352]: removing <*>
1569,sshd[3938]: <*> <*> <*> closed by remote <*>
1570,sshd[3541]: <*> <*> <*> closed by remote <*>
1571,crontab[12770]: (#1#) LIST (#1#)
1572,rpc.mountd: refused <*> request from <*> for <*> (/): no export entry
1573,"<*> >> mount: <*> failed, reason given by server: Permission denied"
1574,<*> mount(nfs): nfs: mount failure <*> on <*>
1575,<*> >> mount: RPC: Program not registered
1576,"exportfs: exportfs: shpnfs,sadmin2 has non-inet addr"
1577,"exportfs[13031]: shpnfs,sadmin2 has non-inet addr"
1578,<*> syslog-ng version 1.6.3 going down
1579,ACPI: BIOS passes blacklist
1580,ACPI: <*> (v001 HP <*> <*> @ <*>
1581,ACPI: <*> <*> HP P52 00000.00002) @ <*>
1582,ACPI: LAPIC <*> <*> enabled)
1583,ACPI: LAPIC <*> <*> disabled)
1584,ACPI: Local APIC address 0xfee00000
1585,ACPI: RSDP (v002 HP ) @ 0x00000000000f4f20
1586,BIOS-e820: <*> - <*> (usable)
1587,BIOS-e820: <*> - <*> (reserved)
1588,BIOS-e820: 000000007fff3000 - 000000007fffb000 (ACPI data)
1589,BIOS-provided physical RAM map:
1590,Bootdata ok (command line is ro root=LABEL=/ tsc)
1591,Bootmem setup node 0 0000000000000000-000000007fff3000
1592,Faking a node at 0000000000000000-000000007fff3000
1593,Linux version 2.4.21-20.EL (#528#@#529#) (gcc version 3.2.3 20030502 (Red Hat Linux 3.2.3-42)) #1 SMP Wed Aug 18 20:34:58 EDT 2004
1594,No NUMA configuration found
1595,On node 0 totalpages: 524275
1596,Processor <*> 15:3 APIC version 16
1597,found SMP MP-table at 000f4fa0
1598,"hm, page <*> reserved twice."
1599,kernel direct mapping tables upto 10100000000 @ 8000-d000
1600,ok
1601,setting up node 0 0-7fff3
1602,syslog-ng: syslog-ng startup succeeded
1603,<*> syslog-ng version 1.6.3 starting
1604,zone(0): 4096 pages.
1605,zone(1): 520179 pages.
1606,zone(2): 0 pages.
1607,.... IRQ redirection table:
1608,.... register <*> <*>
1609,....... : <*> APIC <*> <*>
1610,....... : PRQ implemented: 1
1611,....... : arbitration: <*>
1612,....... : max redirection entries: 0017
1613,.................................... done.
1614,..TIMER: vector=0x31 pin1=2 pin2=0
1615,<*> 000 00 1 0 0 0 0 0 0 00
1616,<*> -> <*> -> vector <*> -> IRQ <*>
1617,<*> 00F 0F <*> <*> 0 0 0 1 1 <*>
1618,802.1Q VLAN Support v1.8 Ben Greear <#65#@#66#>
1619,ACPI: INT_SRC_OVR (bus[0] <*> <*> polarity[0x1] <*>
1620,ACPI: IOAPIC (id[0x08] address[0xfec00000] global_irq_base[0x0])
1621,ACPI: IOAPIC (id[0x09] address[0xfec10000] global_irq_base[0x18])
1622,ACPI: IOAPIC (id[0x0a] address[0xfec82000] global_irq_base[0x30])
1623,ACPI: IOAPIC (id[0x0b] address[0xfec82100] global_irq_base[0x48])
1624,ACPI: Interpreter enabled
1625,ACPI: LAPIC_NMI (acpi_id[0xff] polarity[0x0] trigger[0x0] lint[0x1])
1626,ACPI: PCI Interrupt Link <*> (IRQs <*> <*> 10 11)
1627,"ACPI: PCI Interrupt Link <*> (IRQs 5 7 10 11, disabled)"
1628,ACPI: PCI Interrupt Link <*> enabled at IRQ <*>
1629,ACPI: PCI Interrupt Routing Table <*>
1630,ACPI: PCI Root Bridge [PCI0] (00:00)
1631,ACPI: Subsystem revision 20030619
1632,ACPI: System [ACPI] (supports S0 S4 S5)
1633,ACPI: Using IOAPIC for interrupt routing
1634,Adding Swap: 4096296k swap-space (priority -1)
1635,Based upon Swansea University Computer Society NET3.039
1636,Booting processor <*> rip 6000 page <*>
1637,Broadcom Gigabit Ethernet Driver bcm5700 with Broadcom NIC Extension (NICE) ver. 7.2.24e (04/23/04)
1638,"Buffer cache hash table entries: 131072 (order: 8, 1024 KB)"
1639,<*> Intel(R) Xeon(TM) CPU 3.40GHz stepping 04
1640,"CPU0<T0:2000128,T1:1600096,D:5,S:400027,C:2000135>"
1641,"CPU1<T0:2000128,T1:1200064,D:10,S:400027,C:2000135>"
1642,"CPU2<T0:2000128,T1:800032,D:15,S:400027,C:2000135>"
1643,"CPU3<T0:2000128,T1:400016,D:4,S:400027,C:2000135>"
1644,CPU: Physical Processor ID: <*>
1645,CPU: Trace cache: 12K uops<6>CPU: L2 cache: 1024K
1646,Calibrating delay loop... 6789.52 BogoMIPS
1647,Console: colour VGA+ 80x25
1648,"Dentry cache hash table entries: 262144 (order: 10, 4096 KB)"
1649,Detected 12.500 MHz APIC timer.
1650,ENABLING IO-APIC IRQs
1651,"EXT3 FS 2.4-0.9.19, 19 August 2002 on <*> internal journal"
1652,"EXT3-fs: cciss0(104,2): 1 orphan inode deleted"
1653,"EXT3-fs: cciss0(104,2): orphan cleanup on readonly fs"
1654,EXT3-fs: mounted filesystem with ordered data mode.
1655,EXT3-fs: recovery complete.
1656,Freeing unused kernel memory: 228k freed
1657,HP CISS Driver (v 2.4.52.RH1)
1658,Hugetlbfs mounted.
1659,"IA32 emulation $Id: sys_ia32.c,v 1.56 2003/04/10 10:45:37 ak Exp $"
1660,ICH5: IDE controller at PCI slot 00:1f.1
1661,ICH5: Not fully BIOS configured!
1662,ICH5: chipset revision 2
1663,ICH5: not 100% native mode: #43# probe irqs later
1664,IO APIC <*>
1665,"IO-APIC (apicid-pin) 8-0, 8-16, 8-17, 8-18, 8-19, 8-20, 8-21, 8-22, 8-23, 9-0, 9-1, 9-2, 9-3, 9-4, 9-5, 9-6, 9-7, 9-8, 9-9, 9-10, 9-11, 9-12, 9-13, 9-14, 9-15, 9-16, 9-17, 9-18, 9-19, 9-20, 9-21, 9-22, 9-23, 10-0, 10-1, 10-2, 10-3, 10-4, 10-5, 10-6, 10-7, 10-8, 10-9, 10-10, 10-11, 10-12, 10-13, 10-14, 10-15, 10-16, 10-17, 10-18, 10-19, 10-20, 10-21, 10-22, 10-23, 11-0, 11-1, 11-2, 11-3, 11-4, 11-5, 11-6, 11-7, 11-8, 11-9, 11-10, 11-11, 11-12, 11-13, 11-14, 11-15, 11-16, 11-17, 11-18, 11-19, 11-20, 11-21, 11-22, 11-23 not connected."
1666,<*> Assigned apic_id <*>
1667,<*> Set PCI routing entry <*> -> <*> -> IRQ <*> Mode:1 Active:1
1668,"<*> apic_id <*> version 32, address <*> IRQ <*>"
1669,"IP: routing cache hash table of 8192 buckets, 128Kbytes"
1670,IRQ to pin mappings:
1671,IRQ0 -> 0:2
1672,IRQ1 -> 0:1
1673,IRQ10 -> 0:10
1674,IRQ11 -> 0:11
1675,IRQ12 -> 0:12
1676,IRQ13 -> 0:13
1677,IRQ14 -> 0:14
1678,IRQ15 -> 0:15
1679,IRQ3 -> 0:3
1680,IRQ4 -> 0:4
1681,IRQ5 -> 0:5
1682,IRQ6 -> 0:6
1683,IRQ7 -> 0:7
1684,IRQ8 -> 0:8
1685,IRQ9 -> 0:9
1686,Initializing <*>
1687,Initializing Cryptographic API
1688,Initializing <*> netlink socket
1689,"Inode cache hash table entries: 131072 (order: 9, 2048 KB)"
1690,Intel machine check architecture supported.
1691,Intel machine check reporting enabled on <*>
1692,Journalled Block Device driver loaded
1693,Kernel command line: ro root=LABEL=/ tsc
1694,Linux IP multicast router 0.06 plus PIM-SM
1695,Linux NET4.0 for Linux 2.4
1696,Linux agpgart interface v0.99 (c) Jeff Hartmann
1697,"Memory: 2023004k/2097100k available (1807k kernel code, 0k reserved, 1870k data, 228k init)"
1698,Monitor/Mwait feature present.
1699,"Mount cache hash table entries: 256 (order: 0, 4096 bytes)"
1700,NET4: Frame Diverter 0.46
1701,NET4: Linux TCP<*> for NET4.0
1702,NET4: Unix domain sockets 1.0<*>
1703,NR Log Phy Mask Trig IRR Pol Stat Dest Deli Vect:
1704,PCI-DMA: Disabling IOMMU.
1705,PCI: 00:1d.7 PCI cache line size corrected to 64.
1706,PCI: 00:1d.7 PCI cache line size set incorrectly (0 bytes) by BIOS/FW.
1707,PCI: Device 00:1f.1 not available because of resource collisions
1708,PCI: Ignoring BAR0-3 of IDE controller 00:1f.1
1709,PCI: Setting latency timer of device <*> to 64
1710,PCI: Using ACPI for IRQ routing
1711,PCI: Using configuration type 1
1712,POSIX conformance testing by UNIFIX
1713,"Page-cache hash table entries: 524288 (order: 10, 4096 KB)"
1714,"Page-pin hash table entries: 131072 (order: 7, 512 KB)"
1715,Partition check:
1716,Pin <*> already programmed
1717,RAMDISK driver initialized: 256 RAM disks of 8192K size 1024 blocksize
1718,RAMDISK: Compressed image found at block 0
1719,Real Time Clock Driver v1.10e
1720,SCSI subsystem driver Revision: 1.00
1721,Serial driver version 5.05c (2001-07-08) with MANY_PORTS MULTIPORT SHARE_IRQ SERIAL_PCI SERIAL_ACPI enabled
1722,Starting kswapd
1723,Starting migration thread for cpu <*>
1724,TCP: Hash tables configured (established 262144 bind 65536)
1725,"Total HugeTLB memory allocated, 0"
1726,Total of 4 processors activated (27158.11 BogoMIPS).
1727,Uniform Multi-Platform E-IDE driver Revision: 7.00beta4-2.4
1728,Using ACPI (MADT) for SMP configuration information
1729,Using local APIC timer interrupts.
1730,VFS: Disk quotas vdquot_6.5.1
1731,VFS: Mounted root (ext2 filesystem).
1732,agpgart: Maximum main memory to use for agp memory: 1919M
1733,agpgart: no supported devices found.
1734,aio_setup: num_physpages = 131068
1735,aio_setup: sizeof(struct page) = 104
1736,audit subsystem ver 0.1 initialized
1737,bcm5700: <*> NIC Link is <*> <*> Mbps full duplex
1738,"blk: queue ffffffff805847e0, I/O limit 17592186044415Mb (mask 0xffffffffffffffff)"
1739,blocks= 142253280 block_size= 512
1740,cciss/c0d0: p1 p2 p3 p4 < p5 p6 >
1741,cciss: Device 0x46 has been found at bus 2 dev 1 func 0
1742,checking TSC synchronization across CPUs: passed.
1743,cpu: <*> clocks: <*> slice: <*>
1744,cpu_sibling_map[0] = 1
1745,cpu_sibling_map[1] = 0
1746,cpu_sibling_map[2] = 3
1747,cpu_sibling_map[3] = 2
1748,divert: allocating divert_blk for <*>
1749,ehci-hcd 00:1d.7: PCI device 8086:25ad (Intel Corp.)
1750,"ehci-hcd 00:1d.7: USB 2.0 enabled, EHCI 1.00, driver 2003-Jan-22"
1751,ehci-hcd 00:1d.7: enabled 64bit PCI DMA
1752,"ehci-hcd 00:1d.7: irq 23, pci mem ffffff0000026000"
1753,<*> Broadcom BCM5704 Integrated Copper transceiver found
1754,<*> HP NC7782 Gigabit Server Adapter found at mem <*> IRQ <*> node addr <*>
1755,"<*> Scatter-gather ON, 64-bit DMA ON, Tx Checksum ON, Rx Checksum ON, 802.1Q VLAN ON, NAPI ON"
1756,ext3_orphan_cleanup: deleting unreferenced inode <*>
1757,"hda: DV-28E-C, ATAPI CD/DVD-ROM drive"
1758,"heads= 255, sectors= 32, cylinders= 17433 RAID 1(0+1)"
1759,hid-core.c: USB HID support drivers
1760,"hid-core.c: v1.8.1 Andreas Gal, Vojtech Pavlik <#64#@suse.cz>"
1761,hub.c: <*> ports detected
1762,hub.c: USB hub found
1763,ide-floppy driver 0.99.newide
1764,"ide0 at 0x1f0-0x1f7,0x3f6 on irq 14"
1765,<*> BM-DMA at <*> BIOS settings: <*> <*>
1766,ide: Assuming 33MHz system bus speed for PIO modes; override with idebus=xx
1767,init IO_APIC IRQs
1768,ip_tables: (C) 2000-2002 Netfilter core team
1769,kjournald starting. Commit interval 5 seconds
1770,mapping <*> runqueue to <*> runqueue.
1771,md: ... autorun DONE.
1772,md: Autodetecting RAID arrays.
1773,md: autorun ...
1774,"md: md driver 0.90.0 MAX_MD_DEVS=256, MD_SB_DISKS=27"
1775,mice: PS/2 mouse device common for all mice
1776,mtrr: probably your BIOS does not setup all CPUs
1777,mtrr: v2.02 (20020716))
1778,mtrr: your CPUs had inconsistent fixed MTRR settings
1779,number of IO-APIC <*> registers: 24.
1780,number of MP IRQ sources: 16.
1781,per-CPU timeslice cutoff: 5119.51 usecs.
1782,pty: 2048 Unix98 ptys configured
1783,register_serial(): autoconfig failed
1784,task migration cache decay timeout: 10 msecs.
1785,testing the IO APIC.......................
1786,time.c: Detected <*> MHz <*> timer.
1787,time.c: Using PIT/TSC based timekeeping.
1788,<*> at <*> (irq = <*> is a 16550A
1789,usb-uhci.c: $Revision: 1.275 $ time 20:45:33 Aug 18 2004
1790,usb-uhci.c: Detected 2 ports
1791,usb-uhci.c: High bandwidth mode enabled
1792,usb-uhci.c: USB UHCI at I/O <*> IRQ <*>
1793,usb-uhci.c: v1.275:USB Universal Host Controller Interface driver
1794,"usb.c: new USB bus registered, assigned bus number <*>"
1795,usb.c: registered new driver <*>
1796,Audit daemon registered (process <*>
1797,"mount: mount: <*> failed, reason given by server: Permission denied"
1798,netfs: Mounting NFS filesystems: <*>
1799,ACPI: Power Button (FF) [PWRF]
1800,xinetd[2087]: removing <*>
1801,maui: WARNING: cannot load checkpoint file '<*>
1802,hpasm: Hint: Install your distribution's compatibility
1803,"hpasm: The binary ""<*>"
1804,hpasm: hpasm: Server Management is not fully enabled
1805,"hpasm: standard C++ library, often called compat-libstdc++."
1806,"PBS_Server: Connection refused (111) in contact_sched, Could not contact Scheduler - port 15004"
1807,pbs_server: pbs_server <*> succeeded
1808,"pbs_mom: No child processes (10) in is_update_stat, cannot specify protocol version"
1809,"pbs_mom: No child processes (10) in is_update_stat, cannot specify protocol"
1810,bcm5700: <*> NIC Link is <*>
1811,network: <*> <*> loopback interface: succeeded
1812,network: Setting network parameters: succeeded
1813,network: <*> <*> interface <*> succeeded
1814,sysctl: <*> = <*>
1815,"PBS_Server: Network is unreachable (101) in contact_sched, Could not contact Scheduler - port 15004"
1816,<*> <*> Invalid argument
1817,ntpd[2102]: Connection re-established to <*>
1818,sendmail: <*> <*> succeeded
1819,"sendmail[2328]: /etc/aliases: 70 aliases, longest 23 bytes, 706 bytes total"
1820,sendmail[2328]: alias database /etc/aliases rebuilt by root
1821,sendmail[2337]: error: safesasl(<*> failed: Group writable directory
1822,<*> starting daemon (8.12.11): <*>
1823,"kernel: Uhhuh. NMI received. Dazed and confused, but trying to continue"
1824,kernel: You probably have a hardware problem with your RAM chips
1825,nagios: Error: Failed to grab configuration information for retention data
1826,nagios: Finished daemonizing... (New PID=23114)
1827,nagios: Nagios 1.2 starting... <*>
1828,nagios: Warning: Could not get <*> entry for 'nagios'
1829,nagios: Warning: Host <*> has no services associated with it!
1830,nagios: Warning: Host <*> is not a member of any host groups!
1831,nagios: HOST ALERT: <*> output!)
1832,nagios: SERVICE ALERT: <*> code of 127 is out of bounds - plugin may be missing)
1833,"nagios: Warning: Attempting to execute the command ""<*> -c 5000.0,100% -p 1"" resulted in a return code of 127. Make sure the script or binary you are trying to execute actually exists..."
1834,nagios: Warning: Return code of 127 for check of service 'PING' on host <*> was out of bounds. Make sure the plugin you're trying to run actually exists.
1835,nagios: No lock file found in <*>
1836,nagios: <*> network monitor: nagios
1837,nrpe: nrpe <*> succeeded
1838,umount: Bad UMNT RPC: RPC: Timed out
1839,rc: Stopping <*> <*>
1840,"nagios: Warning: Attempting to execute the command ""<*> -w 3000.0,80% -c 5000.0,100% -p 1"" resulted in a return code of 127. Make sure the script or binary you are trying to execute actually exists..."
1841,<*> assertion failed. .<*> (m->root)
1842,umount: Cannot MOUNTPROG RPC (tcp): RPC: Remote system error - Connection timed out
1843,mount: mount: mount point <*> does not exist
1844,<*> too many recvbufs allocated (43)
1845,xinetd[2265]: removing <*>
1846,<*> Starting up daemon
1847,<*> Warning: Could not get <*> entry for 'nagios'
1848,<*> NOQUEUE: SYSERR(root): <*> line <*> fileclass: cannot open <*> Group writable directory
1849,hpasm: Can not start <*> (snmpd is not running)
1850,nagios: Bailing out due to errors encountered while running the pre-flight check. Run Nagios from the command line with the -v option to verify your config before restarting. <*>
1851,nagios: Error: Cannot open resource file '<*> for reading!
1852,nagios: Error: Dependent service specified in service dependency for service 'Website <*> on host 'nt1' is not defined anywhere!
1853,nagios: Error: Service dependency definition for service 'Website <*> on host 'nt1' is circular (it depends on itself)!
1854,nagios: Error: Service specified in service dependency for service 'Website <*> on host 'nt1' is not defined anywhere!
1855,nagios: su:
1856,nagios: user nagios does not exist
1857,rc: Starting <*> failed
1858,sendmail:
1859,sendmail: <*> <*> failed
1860,xinetd[2269]: removing <*>
1861,sendmail: <*> line 528: fileclass: cannot open '/etc/mail/trusted-users': Group writable directory
1862,mount: mount: RPC: Remote system error - Connection timed out
1863,"nagios: Caught SIGTERM, shutting down..."
1864,nagios: Successfully shutdown... (PID=23114)
1865,kernel: flushing ide devices:
1866,kernel: md: stopping all md devices.
1867,kernel: System halted.
1868,"kernel: bond0: link status definitely down for interface eth1, disabling it<6>bond0: link status definitely down for interface eth0, disabling it<6>bond0: now running without any active interface !"
1869,kernel: bonding: Warning: No 802.3ad response from the link partner for any adapters in the bond
1870,httpd: httpd <*> succeeded
1871,named: succeeded
1872,<*> shutting down: flushing changes
1873,<*> exiting
1874,<*> no longer listening on <*>
1875,<*> stopping command channel on <*>#953
1876,gmetad: gmetad <*> succeeded
1877,sshd[5371]: <*> <*> <*> closed by remote <*>
1878,sshd[5425]: <*> <*> <*> closed by remote <*>
1879,sshd[6177]: <*> <*> <*> closed by remote <*>
1880,sshd[5511]: <*> <*> <*> closed by remote <*>
1881,sshd[5572]: <*> <*> <*> closed by remote <*>
1882,kernel: ERROR: bond is empty
1883,"kernel: EXT2-fs warning (device sd(8,16)): ext2_read_super: mounting ext3 filesystem as ext2"
1884,kernel: Intel(R) PRO/1000 Network Driver - version <*>c
1885,kernel: LVM version 1.0.8-2(26/05/2004) module loaded
1886,kernel: Operation of 802.3ad mode requires ETHTOOL support in base driver for proper aggregator selection.
1887,"kernel: <*> registered with MII link monitoring set to 100 ms, in IEEE 802.3ad Dynamic link aggregation mode."
1888,kernel: <*> registered without ARP monitoring
1889,kernel: <*> enslaving <*> as a backup interface with <*> <*> link.
1890,"kernel: bond_enslave(): failed to get speed/duplex from <*> speed forced to 100Mbps, duplex forced to Full."
1891,"kernel: bonding.c:v2.4.1 (September 15, 2003)"
1892,kernel: <*> link status definitely up for interface <*>
1893,gmetad: Warning: we failed to resolve data source name <*>
1894,<*> data_thread() got not answer from any <*> <*> datasource
1895,named: named startup succeeded
1896,<*> starting BIND <*> -u named -t /var/named/chroot
1897,<*> using 1 CPU
1898,<*> command channel listening on <*>#953
1899,<*> listening on IPv4 interface <*> <*>
1900,<*> loading configuration from '<*>
1901,<*> no IPv6 interfaces found
1902,<*> running
1903,xinetd[2856]: removing <*>
1904,kernel: Installing knfsd (copyright (C) 1996 #537#@monad.swb.de).
1905,pulse: pulse startup succeeded
1906,<*> STARTING PULSE AS MASTER
1907,"kernel: IPVS: Connection hash table configured (size=65536, memory=1024Kbytes)"
1908,kernel: IPVS: [wlc] scheduler registered.
1909,kernel: IPVS: ipvs loaded.
1910,"kernel: send_arp uses obsolete (PF_INET,SOCK_PACKET)"
1911,<*> create_monitor for <*> running as pid <*>
1912,<*> starting virtual service mini active: 22
1913,<*> partner dead: activating lvs
1914,<*> starting LVS client monitor for #293#:22
1915,<*> gratuitous lvs arps finished
1916,intel_flexlm: <*>
1917,intel_flexlm:
1918,intel_flexlm: Starting intel_flexlm:
1919,tv_flexlm: <*>
1920,tv_flexlm:
1921,tv_flexlm: Starting tv_flexlm:
1922,Event Log Daemon:[3605]: Physical drive failed: Box 2 Bay <*> of chassis .
1923,"Event Log Daemon:[3605]: Logical drive <*> of chassis , has changed from status INTRIM RECOVERY MODE to READY FOR RECOVERY"
1924,kernel: scsi(0): LOOP <*> detected.
1925,Event Log Daemon:[3605]: Controller removed: 0
1926,"Event Log Daemon:[3605]: Logical drive 2 of chassis , is in a FAILED state but has one or more drive replacements and is ready to go to OK. However, this #43# not happen until an Accept Media Exchange command is issued to the logic drive."
1927,sshd[4574]: <*> <*> <*> closed by remote <*>
1928,"kernel: I/O error: dev 08:10, sector <*>"
1929,kernel: Additional sense indicates Internal target failure
1930,kernel: Current sd08:10: sense key Hardware Error
1931,kernel: SCSI disk error : host 0 channel 0 id 0 lun 2 return code = 8000002
1932,"kernel: EXT2-fs error (device sd(8,16)): read_inode_bitmap: Cannot read inode bitmap - block_group = 0, inode_bitmap = 62"
1933,kernel: EXT2-fs: unable to read superblock
1934,sshd[15514]: <*> <*> <*> closed by remote <*>
1935,sshd[16243]: <*> <*> <*> closed by remote <*>
1936,sshd[16890]: <*> <*> <*> closed by remote <*>
1937,sshd[17262]: <*> <*> <*> closed by remote <*>
1938,sshd[6963]: <*> <*> <*> closed by remote <*>
1939,sshd[23687]: <*> <*> <*> closed by remote <*>
1940,sshd[23854]: <*> <*> <*> closed by remote <*>
1941,sshd[7083]: <*> <*> <*> closed by remote <*>
1942,sshd[7137]: <*> <*> <*> closed by remote <*>
1943,sshd[7200]: <*> <*> <*> closed by remote <*>
1944,sshd[7252]: <*> <*> <*> closed by remote <*>
1945,sshd[7256]: <*> <*> <*> closed by remote <*>
1946,sshd[7355]: <*> <*> <*> closed by remote <*>
1947,sshd[7418]: <*> <*> <*> closed by remote <*>
1948,sshd[26815]: <*> <*> <*> closed by remote <*>
1949,sshd[7473]: <*> <*> <*> closed by remote <*>
1950,sshd[7524]: <*> <*> <*> closed by remote <*>
1951,sshd[26873]: <*> <*> <*> closed by remote <*>
1952,sshd[26923]: <*> <*> <*> closed by remote <*>
1953,sshd[7587]: <*> <*> <*> closed by remote <*>
1954,sshd[7649]: <*> <*> <*> closed by remote <*>
1955,sshd[7704]: <*> <*> <*> closed by remote <*>
1956,snmpd: Received SNMP packet(s) from <*>
1957,sshd[7785]: <*> <*> <*> closed by remote <*>
1958,sshd[7846]: <*> <*> <*> closed by remote <*>
1959,sshd[7927]: <*> <*> <*> closed by remote <*>
1960,sshd[8028]: <*> <*> <*> closed by remote <*>
1961,sshd[8110]: <*> <*> <*> closed by remote <*>
1962,sshd[27423]: <*> <*> <*> closed by remote <*>
1963,kernel: <*> <*> NIC Link is Down
1964,sshd[8376]: <*> <*> <*> closed by remote <*>
1965,sshd[8428]: <*> <*> <*> closed by remote <*>
1966,sshd[27544]: <*> <*> <*> closed by remote <*>
1967,sshd[27604]: <*> <*> <*> closed by remote <*>
1968,sshd[27685]: <*> <*> <*> closed by remote <*>
1969,sshd[8626]: <*> <*> <*> closed by remote <*>
1970,sshd[27839]: <*> <*> <*> closed by remote <*>
1971,userhelper: pam_timestamp: `/' permissions are lax
1972,"groupadd[8552]: new group: name=named, gid=25"
